1.974799957275390625e+02 1.480709945804118623e-26 0.000000000000000000e+00 7.811129660919397311e-27 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
2.032299957275390625e+02 1.581679981663728258e-26 0.000000000000000000e+00 8.057600160366364941e-27 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
2.091600036621093750e+02 1.687069949708508823e-26 0.000000000000000000e+00 8.300449911517884569e-27 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
2.152700042724609375e+02 1.796859974341434243e-26 0.000000000000000000e+00 8.539510202910827871e-27 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
2.215700073242187500e+02 1.911050055562504518e-26 0.000000000000000000e+00 8.774710160323241398e-27 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
2.280700073242187500e+02 2.029589965118770028e-26 0.000000000000000000e+00 9.005969665069438640e-27 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
2.347599945068359375e+02 2.152469996323311061e-26 0.000000000000000000e+00 9.233280243057664294e-27 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
2.416699981689453125e+02 2.279610030490441110e-26 0.000000000000000000e+00 9.456650368379673663e-27 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
2.487799987792968750e+02 2.410970008277316918e-26 0.000000000000000000e+00 9.676120100378310002e-27 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
2.561199951171875000e+02 2.546479979908358343e-26 0.000000000000000000e+00 9.891750298439815947e-27 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
2.636900024414062500e+02 2.686100040115117679e-26 0.000000000000000000e+00 1.010360028120647863e-26 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
2.714800109863281250e+02 2.829719871630380428e-26 0.000000000000000000e+00 1.031189961952766900e-26 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
2.795199890136718750e+02 2.977239942394620655e-26 0.000000000000000000e+00 1.051669992832589664e-26 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
2.878099975585937500e+02 3.128599855244782377e-26 0.000000000000000000e+00 1.071809981521431418e-26 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
2.963500061035156250e+02 3.283680048449918036e-26 0.000000000000000000e+00 1.091630034727911564e-26 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
3.051499938964843750e+02 3.442400095175550019e-26 0.000000000000000000e+00 1.111159965847569217e-26 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
3.142300109863281250e+02 3.604679876735991818e-26 0.000000000000000000e+00 1.130400005991997703e-26 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
3.235799865722656250e+02 3.770369940967558983e-26 0.000000000000000000e+00 1.149379968556736137e-26 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
3.332200012207031250e+02 3.939389861035773903e-26 0.000000000000000000e+00 1.168120037287601696e-26 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
3.431499938964843750e+02 4.111609906299582655e-26 0.000000000000000000e+00 1.186650025580133496e-26 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
3.533900146484375000e+02 4.286929928401877101e-26 0.000000000000000000e+00 1.204970010471529312e-26 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
3.639400024414062500e+02 4.465230057462918581e-26 0.000000000000000000e+00 1.223129989103145437e-26 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
3.748099975585937500e+02 4.646410145125598957e-26 0.000000000000000000e+00 1.241139976310692683e-26 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
3.860100097656250000e+02 4.830359874122703730e-26 0.000000000000000000e+00 1.259020001765592679e-26 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
3.975499877929687500e+02 5.016980020543498068e-26 0.000000000000000000e+00 1.276809970736293127e-26 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
4.094400024414062500e+02 5.206170127882082734e-26 0.000000000000000000e+00 1.294519975095702618e-26 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
4.216900024414062500e+02 5.397830047781349592e-26 0.000000000000000000e+00 1.312179982313755816e-26 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
4.343099975585937500e+02 5.591870108943087971e-26 0.000000000000000000e+00 1.329829974696098200e-26 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
4.473099975585937500e+02 5.788210192681611362e-26 0.000000000000000000e+00 1.347479967078440584e-26 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
4.607000122070312500e+02 5.986759703252335790e-26 0.000000000000000000e+00 1.365160003967915409e-26 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
4.744899902343750000e+02 6.187469953146267146e-26 0.000000000000000000e+00 1.382909990632970379e-26 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
4.886900024414062500e+02 6.390260207380136717e-26 0.000000000000000000e+00 1.400739941909316306e-26 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
5.033099975585937500e+02 6.595079929552203781e-26 0.000000000000000000e+00 1.418690071214191997e-26 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
5.183699951171875000e+02 6.801890292914789493e-26 0.000000000000000000e+00 1.436779945995832426e-26 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
5.338699951171875000e+02 7.010609946187042934e-26 0.000000000000000000e+00 1.455049933745871950e-26 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
5.498200073242187500e+02 7.221169864039757267e-26 0.000000000000000000e+00 1.473520064135732194e-26 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
5.662500000000000000e+02 7.433619966577091009e-26 0.000000000000000000e+00 1.492220073523754500e-26 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
5.831599731445312500e+02 7.648010173903202677e-26 0.000000000000000000e+00 1.511180006417071306e-26 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
6.005599975585937500e+02 7.864289949616351550e-26 0.000000000000000000e+00 1.530430061397210606e-26 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
6.184600219726562500e+02 8.082419850671276576e-26 0.000000000000000000e+00 1.549999974822513738e-26 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
6.368800048828125000e+02 8.302430075649505749e-26 0.000000000000000000e+00 1.569919945274508694e-26 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
6.558400268554687500e+02 8.524350206834984856e-26 0.000000000000000000e+00 1.590230032096038728e-26 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
6.753300170898437500e+02 8.748190104989029160e-26 0.000000000000000000e+00 1.610949956809734366e-26 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
6.953900146484375000e+02 8.974039749558640432e-26 0.000000000000000000e+00 1.632110072071519151e-26 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
7.160100097656250000e+02 9.201920094661613606e-26 0.000000000000000000e+00 1.653749975001049684e-26 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
7.372199707031250000e+02 9.431879827806942790e-26 0.000000000000000000e+00 1.675910033089960322e-26 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
7.590200195312500000e+02 9.664000300275478902e-26 0.000000000000000000e+00 1.698599953025170776e-26 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
7.814299926757812500e+02 9.898340060337531314e-26 0.000000000000000000e+00 1.721879977895341479e-26 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
8.044699707031250000e+02 1.013500018079658147e-25 0.000000000000000000e+00 1.745769983297498508e-26 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
8.281500244140625000e+02 1.037400038317525989e-25 0.000000000000000000e+00 1.770310028574485116e-26 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
8.524699707031250000e+02 1.061550028854735739e-25 0.000000000000000000e+00 1.795540018994749007e-26 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
8.774699707031250000e+02 1.085959973712119101e-25 0.000000000000000000e+00 1.821489999065422623e-26 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
9.031400146484375000e+02 1.110639980170024218e-25 0.000000000000000000e+00 1.848200028129349218e-26 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
9.295000000000000000e+02 1.135590048228451091e-25 0.000000000000000000e+00 1.875699996619265681e-26 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
9.565700073242187500e+02 1.160840006690378390e-25 0.000000000000000000e+00 1.904049993549436895e-26 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
9.843699951171875000e+02 1.186389978815322554e-25 0.000000000000000000e+00 1.933280063426995300e-26 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
1.012900024414062500e+03 1.212249948624115288e-25 0.000000000000000000e+00 1.961989978145173600e-26 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
1.042199951171875000e+03 1.238440007417936440e-25 0.000000000000000000e+00 1.989840003661781888e-26 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
1.072199951171875000e+03 1.264979999978932974e-25 0.000000000000000000e+00 2.018599992558514256e-26 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
1.103000000000000000e+03 1.291870049566621332e-25 0.000000000000000000e+00 2.048310004178213960e-26 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
1.134599975585937500e+03 1.319130000963148481e-25 0.000000000000000000e+00 2.079019958625039517e-26 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
1.167000000000000000e+03 1.346779945469694267e-25 0.000000000000000000e+00 2.110760054480518919e-26 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
1.200199951171875000e+03 1.374839974387438538e-25 0.000000000000000000e+00 2.143570042938704318e-26 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
1.234300048828125000e+03 1.403319948477696558e-25 0.000000000000000000e+00 2.177499998178149782e-26 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
1.269199951171875000e+03 1.432239959041648173e-25 0.000000000000000000e+00 2.212599994377409380e-26 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
1.304900024414062500e+03 1.461619974120956791e-25 0.000000000000000000e+00 2.248909936804930815e-26 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
1.341500000000000000e+03 1.491479961757285818e-25 0.000000000000000000e+00 2.286470038877952893e-26 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
1.378900024414062500e+03 1.521869965314310212e-25 0.000000000000000000e+00 2.325339927387553842e-26 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
1.417300048828125000e+03 1.552780000771198270e-25 0.000000000000000000e+00 2.365539940153946391e-26 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
1.456500000000000000e+03 1.584259988232108509e-25 0.000000000000000000e+00 2.407140026952710686e-26 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
1.496599975585937500e+03 1.616340003019052481e-25 0.000000000000000000e+00 2.450179938977898878e-26 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
1.537699951171875000e+03 1.649049997194525294e-25 0.000000000000000000e+00 2.494700043721145324e-26 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
1.579599975585937500e+03 1.682440014122201908e-25 0.000000000000000000e+00 2.540749953137817439e-26 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
1.622500000000000000e+03 1.716530021843745730e-25 0.000000000000000000e+00 2.588359865809443215e-26 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
1.666300048828125000e+03 1.751400015785326826e-25 0.000000000000000000e+00 2.637599885585998347e-26 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
1.711000000000000000e+03 1.787059979967776902e-25 0.000000000000000000e+00 2.688490042138904464e-26 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
1.756699951171875000e+03 1.823569941775602618e-25 0.000000000000000000e+00 2.741070086662213716e-26 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
1.803300048828125000e+03 1.860979944572478932e-25 0.000000000000000000e+00 2.795380078498769359e-26 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
1.850800048828125000e+03 1.899340031722080802e-25 0.000000000000000000e+00 2.851449908081308283e-26 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
1.899300048828125000e+03 1.938700000069050304e-25 0.000000000000000000e+00 2.909319942901464844e-26 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
1.948699951171875000e+03 1.979120000257410541e-25 0.000000000000000000e+00 2.969009904481869568e-26 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
1.999099975585937500e+03 2.020660059671668174e-25 0.000000000000000000e+00 3.030540130642735183e-26 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
2.050500000000000000e+03 2.063389943198128686e-25 0.000000000000000000e+00 3.093930034757901112e-26 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
2.102699951171875000e+03 2.107369924740331621e-25 0.000000000000000000e+00 3.159199954647580086e-26 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
2.156000000000000000e+03 2.152659908423267198e-25 0.000000000000000000e+00 3.226340029550456842e-26 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
2.210199951171875000e+03 2.199329905652273783e-25 0.000000000000000000e+00 3.295380149899268269e-26 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
2.265300048828125000e+03 2.247449927832689740e-25 0.000000000000000000e+00 3.366290117112486375e-26 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
2.321399902343750000e+03 2.297039943006178476e-25 0.000000000000000000e+00 3.439080100100217526e-26 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
2.378399902343750000e+03 2.348209898661405170e-25 0.000000000000000000e+00 3.513730069191040094e-26 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
2.436399902343750000e+03 2.401059881525719737e-25 0.000000000000000000e+00 3.590210133952217188e-26 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
2.495300048828125000e+03 2.455639934962797136e-25 0.000000000000000000e+00 3.668490095802220818e-26 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
2.555100097656250000e+03 2.512009963097627587e-25 0.000000000000000000e+00 3.748540064308314093e-26 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
2.615899902343750000e+03 2.570230116574234193e-25 0.000000000000000000e+00 3.830319980127653758e-26 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
2.677600097656250000e+03 2.630380021040237698e-25 0.000000000000000000e+00 3.913759893484659670e-26 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
2.740300048828125000e+03 2.692520073658694087e-25 0.000000000000000000e+00 3.998820053185279676e-26 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
2.803899902343750000e+03 2.756709932035560700e-25 0.000000000000000000e+00 4.085429893156351427e-26 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
2.868399902343750000e+03 2.823020100614241663e-25 0.000000000000000000e+00 4.173509911009770619e-26 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
2.933899902343750000e+03 2.891509990481661434e-25 0.000000000000000000e+00 4.262979988059850742e-26 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
3.000300048828125000e+03 2.962239998800875997e-25 0.000000000000000000e+00 4.353739975949483660e-26 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
3.067699951171875000e+03 3.035259922416527428e-25 0.000000000000000000e+00 4.440070016818234833e-26 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
3.136000000000000000e+03 3.110640019252986975e-25 0.000000000000000000e+00 4.527330050738531715e-26 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
3.205300048828125000e+03 3.188430086154896712e-25 0.000000000000000000e+00 4.615419929353266170e-26 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
3.275500000000000000e+03 3.268659951925235310e-25 0.000000000000000000e+00 4.704229951692805899e-26 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
3.346699951171875000e+03 3.351390013727058752e-25 0.000000000000000000e+00 4.793650108638727505e-26 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
3.418800048828125000e+03 3.436699897207987784e-25 0.000000000000000000e+00 4.883550053252394859e-26 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
3.491899902343750000e+03 3.524669967572741797e-25 0.000000000000000000e+00 4.973829945325490927e-26 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
3.566100097656250000e+03 3.615319946343951316e-25 0.000000000000000000e+00 5.064340024545540157e-26 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
3.641199951171875000e+03 3.708709984165639444e-25 0.000000000000000000e+00 5.154960112884012786e-26 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
3.717300048828125000e+03 3.804889877882448255e-25 0.000000000000000000e+00 5.245570032312379051e-26 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
3.794399902343750000e+03 3.903929885418748998e-25 0.000000000000000000e+00 5.336040052189585026e-26 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
3.872600097656250000e+03 4.005880050138216630e-25 0.000000000000000000e+00 5.426219795905572958e-26 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
3.951899902343750000e+03 4.110830104968820040e-25 0.000000000000000000e+00 5.515989701729395286e-26 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
4.032199951171875000e+03 4.218839954035549451e-25 0.000000000000000000e+00 5.605219730871206984e-26 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
4.113500000000000000e+03 4.329989962543124251e-25 0.000000000000000000e+00 5.693760123018532500e-26 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
4.196000000000000000e+03 4.444360002658198069e-25 0.000000000000000000e+00 5.781480223083944605e-26 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
4.279600097656250000e+03 4.562060021869436082e-25 0.000000000000000000e+00 5.868249992277598272e-26 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
4.364399902343750000e+03 4.683180246142872946e-25 0.000000000000000000e+00 5.953940008107230680e-26 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
4.450299804687500000e+03 4.807849851451738599e-25 0.000000000000000000e+00 6.038399893962784072e-26 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
4.537399902343750000e+03 4.936179771360829747e-25 0.000000000000000000e+00 6.121500227351995626e-26 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
4.625799804687500000e+03 5.068310028680823119e-25 0.000000000000000000e+00 6.203120213948753376e-26 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
4.715399902343750000e+03 5.204289927218295029e-25 0.000000000000000000e+00 6.283110093440581769e-26 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
