2.71058E+08   9.08387E-24    0.00000E+00   7.41261E-32   4.22325E-02   4.28865E-02   7.12926E-02   3.47240E-01
2.62722E+08   8.95672E-24    0.00000E+00   7.77896E-32   4.32474E-02   4.38591E-02   7.28023E-02   3.52500E-01
2.54636E+08   8.83170E-24    0.00000E+00   8.16364E-32   4.42870E-02   4.48573E-02   7.43560E-02   3.57840E-01
2.46794E+08   8.70880E-24    0.00000E+00   8.56755E-32   4.53451E-02   4.58672E-02   7.59155E-02   3.63130E-01
2.39189E+08   8.58799E-24    0.00000E+00   8.99165E-32   4.64252E-02   4.68959E-02   7.75006E-02   3.68430E-01
2.31813E+08   8.46924E-24    0.00000E+00   9.43695E-32   4.75276E-02   4.79436E-02   7.91106E-02   3.73730E-01
2.24660E+08   8.35254E-24    0.00000E+00   9.90452E-32   4.86525E-02   4.90099E-02   8.07450E-02   3.79030E-01
2.17724E+08   8.23784E-24    0.00000E+00   1.03954E-31   4.98000E-02   5.00950E-02   8.24038E-02   3.84310E-01
2.10999E+08   8.12512E-24    0.00000E+00   1.09109E-31   5.09704E-02   5.11990E-02   8.40871E-02   3.89580E-01
2.04477E+08   8.01433E-24    0.00000E+00   1.14521E-31   5.21642E-02   5.23221E-02   8.57953E-02   3.94820E-01
1.98154E+08   7.90543E-24    0.00000E+00   1.20203E-31   5.33818E-02   5.34646E-02   8.75286E-02   4.00030E-01
1.92023E+08   7.79836E-24    0.00000E+00   1.26170E-31   5.46336E-02   5.46459E-02   8.93993E-02   4.05260E-01
1.86079E+08   7.69307E-24    0.00000E+00   1.32433E-31   5.59006E-02   5.58287E-02   9.11886E-02   4.10390E-01
1.80317E+08   7.58952E-24    0.00000E+00   1.39010E-31   5.71929E-02   5.70317E-02   9.30044E-02   4.15460E-01
1.74731E+08   7.48767E-24    0.00000E+00   1.45914E-31   5.85106E-02   5.82548E-02   9.48464E-02   4.20480E-01
1.69315E+08   7.38748E-24    0.00000E+00   1.53163E-31   5.98541E-02   5.94983E-02   9.67151E-02   4.25420E-01
1.64066E+08   7.28892E-24    0.00000E+00   1.60774E-31   6.12248E-02   6.07640E-02   9.86185E-02   4.30290E-01
1.58977E+08   7.19192E-24    0.00000E+00   1.68763E-31   6.26214E-02   6.20488E-02   1.00540E-01   4.35080E-01
1.54045E+08   7.09646E-24    0.00000E+00   1.77150E-31   6.40453E-02   6.33557E-02   1.02500E-01   4.39800E-01
1.49264E+08   7.00251E-24    0.00000E+00   1.85954E-31   6.54970E-02   6.46844E-02   1.04480E-01   4.44440E-01
1.44630E+08   6.91002E-24    0.00000E+00   1.95197E-31   6.69773E-02   6.60349E-02   1.06500E-01   4.48970E-01
1.40138E+08   6.81896E-24    0.00000E+00   2.04899E-31   6.85015E-02   6.74344E-02   1.08680E-01   4.53370E-01
1.35785E+08   6.72930E-24    0.00000E+00   2.15084E-31   7.00402E-02   6.88293E-02   1.10750E-01   4.57650E-01
1.31566E+08   6.64100E-24    0.00000E+00   2.25775E-31   7.16086E-02   7.02465E-02   1.12860E-01   4.61790E-01
1.27477E+08   6.55403E-24    0.00000E+00   2.36998E-31   7.32075E-02   7.16861E-02   1.15010E-01   4.65770E-01
1.23514E+08   6.46831E-24    0.00000E+00   2.48778E-31   7.48379E-02   7.31490E-02   1.17180E-01   4.69600E-01
1.19674E+08   6.38385E-24    0.00000E+00   2.61144E-31   7.65004E-02   7.46358E-02   1.19390E-01   4.73250E-01
1.15952E+08   6.30064E-24    0.00000E+00   2.74123E-31   7.81944E-02   7.61442E-02   1.21630E-01   4.76710E-01
1.12346E+08   6.21866E-24    0.00000E+00   2.87746E-31   7.99207E-02   7.76752E-02   1.23900E-01   4.79970E-01
1.08851E+08   6.13790E-24    0.00000E+00   3.02046E-31   8.16795E-02   7.92283E-02   1.26210E-01   4.83010E-01
1.05464E+08   6.05835E-24    0.00000E+00   3.17054E-31   8.34709E-02   8.08034E-02   1.28550E-01   4.85830E-01
1.02182E+08   5.98001E-24    0.00000E+00   3.32807E-31   8.52952E-02   8.24002E-02   1.30920E-01   4.88400E-01
9.90011E+07   5.90286E-24    0.00000E+00   3.49340E-31   8.71878E-02   8.40812E-02   1.33480E-01   4.90720E-01
9.59191E+07   5.82682E-24    0.00000E+00   3.66692E-31   8.90814E-02   8.57261E-02   1.35930E-01   4.92830E-01
9.29327E+07   5.75188E-24    0.00000E+00   3.84903E-31   9.10101E-02   8.73931E-02   1.38420E-01   4.94650E-01
9.00388E+07   5.67809E-24    0.00000E+00   4.04015E-31   9.29736E-02   8.90810E-02   1.40950E-01   4.96160E-01
8.72346E+07   5.60542E-24    0.00000E+00   4.24074E-31   9.49714E-02   9.07888E-02   1.43500E-01   4.97350E-01
8.45174E+07   5.53387E-24    0.00000E+00   4.45126E-31   9.70042E-02   9.25163E-02   1.46090E-01   4.98190E-01
8.18845E+07   5.46343E-24    0.00000E+00   4.67220E-31   9.90721E-02   9.42629E-02   1.48720E-01   4.98680E-01
7.93332E+07   5.39410E-24    0.00000E+00   4.90408E-31   1.01180E-01   9.60279E-02   1.51370E-01   4.98810E-01
7.68610E+07   5.32589E-24    0.00000E+00   5.14744E-31   1.03310E-01   9.78102E-02   1.54060E-01   4.98540E-01
7.44655E+07   5.25881E-24    0.00000E+00   5.40284E-31   1.05490E-01   9.96090E-02   1.56780E-01   4.97880E-01
7.21444E+07   5.19285E-24    0.00000E+00   5.67088E-31   1.07690E-01   1.01420E-01   1.59530E-01   4.96820E-01
6.98952E+07   5.12796E-24    0.00000E+00   5.95218E-31   1.09980E-01   1.03270E-01   1.62310E-01   4.94960E-01
6.77159E+07   5.06423E-24    0.00000E+00   6.24739E-31   1.12260E-01   1.05110E-01   1.65120E-01   4.93040E-01
6.56041E+07   5.00168E-24    0.00000E+00   6.55720E-31   1.14570E-01   1.06970E-01   1.67960E-01   4.90690E-01
6.35578E+07   4.94034E-24    0.00000E+00   6.88232E-31   1.17160E-01   1.09470E-01   1.70820E-01   4.87910E-01
6.15749E+07   4.88024E-24    0.00000E+00   7.22351E-31   1.19540E-01   1.11370E-01   1.73720E-01   4.84750E-01
5.96536E+07   4.82141E-24    0.00000E+00   7.58157E-31   1.21950E-01   1.13280E-01   1.76650E-01   4.81180E-01
5.77918E+07   4.76391E-24    0.00000E+00   7.95733E-31   1.24390E-01   1.15190E-01   1.79600E-01   4.77190E-01
5.59876E+07   4.70777E-24    0.00000E+00   8.35167E-31   1.26850E-01   1.17100E-01   1.82550E-01   4.72680E-01
5.42394E+07   4.65305E-24    0.00000E+00   8.76552E-31   1.29340E-01   1.19010E-01   1.85520E-01   4.67760E-01
5.25453E+07   4.59979E-24    0.00000E+00   9.19985E-31   1.31840E-01   1.20920E-01   1.88500E-01   4.62450E-01
5.09036E+07   4.54804E-24    0.00000E+00   9.65568E-31   1.34360E-01   1.22810E-01   1.91490E-01   4.56750E-01
4.93128E+07   4.49781E-24    0.00000E+00   1.01341E-30   1.36900E-01   1.24700E-01   1.94490E-01   4.50690E-01
4.77712E+07   4.44907E-24    0.00000E+00   1.06362E-30   1.39510E-01   1.26610E-01   1.97490E-01   4.44300E-01
4.62773E+07   4.40202E-24    0.00000E+00   1.11632E-30   1.42070E-01   1.28470E-01   2.00500E-01   4.37570E-01
